timestamp,x,y,z,d
1613596917381,-0.5282427,4.944434,5.169381,0
1613596917429,-0.14135635,6.3291817,4.698222,0
1613596917477,-0.09060144,7.559748,6.759063,0
1613596917527,1.0729306,8.170722,7.480165,0
1613596917573,1.175398,8.664865,8.980787,0
1613596917623,1.1418806,8.653373,8.117953,0
1613596917670,1.6149545,8.180299,7.8632207,0
1613596917720,1.1466689,6.6969147,6.5838146,0
1613596917769,1.0920835,5.458687,6.9955993,0
1613596917818,1.494292,5.559239,6.57328,0
1613596917868,0.72051924,5.3849483,4.726951,0
1613596917915,0.26755574,6.4824033,5.081278,0
1613596917965,0.71477336,7.5846467,7.156482,0
1613596918013,1.5182331,8.248291,7.85556,0
1613596918062,0.23882654,8.756798,7.2436285,0
1613596918109,-0.40279192,8.236799,7.6094465,0
1613596918158,-0.64411706,7.424721,7.579759,0
1613596918206,0.8000033,7.224574,8.032723,0
1613596918255,2.2240133,6.0093293,7.9915442,0
1613596918302,1.1418808,5.2920575,5.047761,0
1613596918355,-0.33288425,5.090953,4.313251,0
1613596918402,-0.15476331,6.2190523,4.943378,0
1613596918450,0.13923204,7.458238,5.9115515,0
1613596918498,0.77702004,7.784793,7.911103,0
1613596918548,0.9599291,8.160189,8.953973,0
1613596918597,0.7837234,8.661991,7.612319,0
1613596918648,2.5591872,8.67444,9.127305,0
1613596918692,2.358083,7.026343,7.49836,0
1613596918743,1.2711619,5.585095,7.3259845,0
1613596918791,1.4320455,5.257582,4.399439,0
1613596918840,0.8249019,5.595629,3.734837,0
1613596918889,0.21105501,6.0284824,4.5402117,0
1613596918938,0.9513103,7.401737,6.220869,0
1613596918982,0.856504,8.095069,8.478984,0
1613596919035,0.1842411,9.121658,7.838323,0
1613596919081,3.7430692E-4,9.120701,8.123699,0
1613596919129,-0.8279839,8.10656,7.8095937,0
1613596919181,0.8641651,7.6296554,8.284583,0
1613596919228,2.4212868,5.9164386,6.7236295,0
1613596919277,0.94843745,5.032537,4.6168227,0
1613596919325,-0.08868616,5.0526476,4.7949443,0
1613596919374,-0.039846543,6.17117,4.387947,0
1613596919424,-0.14614454,7.3078885,5.5217924,0
1613596919469,1.1696521,8.137205,7.4169607,0
1613596919517,0.8411817,8.707958,8.279794,0
1613596919569,1.0872952,8.596872,9.135924,0
1613596919618,2.6721883,7.977279,10.463213,0
1613596919669,1.9846036,6.9018493,6.6221204,0
1613596919716,1.0576084,5.3878217,6.6316967,0
1613596919764,1.3573495,5.293973,4.377413,0
1613596919812,0.90630126,5.326533,4.514356,0
1613596919863,1.2089155,6.4393096,4.9280562,0
1613596919911,1.7298713,7.5779433,7.2761874,0
1613596919959,1.2883995,8.144866,8.9453535,0
1613596920016,0.8689533,9.191566,7.1057277,0
1613596920052,-0.0532535,9.122617,7.3796134,0
1613596920104,-0.19498417,7.9121594,7.0942364,0
1613596920152,1.4081045,7.6535964,8.908006,0
1613596920202,2.5342884,6.13478,8.332465,0
1613596920249,0.8095797,4.82856,4.0412817,0
1613596920299,-0.554099,4.43497,3.511707,0
1613596920348,-0.14422926,5.9738965,3.097049,0
1613596920397,-0.5454802,7.5348496,4.102571,0
1613596920445,0.482067,8.598787,8.094971,0
1613596920494,1.4780121,9.520993,9.5735655,0
1613596920541,2.1196306,10.364675,7.8431106,0
1613596920591,3.6346161,9.340958,10.302329,0
1613596920639,2.2067757,7.39695,7.660201,0
1613596920686,0.6496539,5.695224,5.7382193,0
1613596920736,0.8258596,5.207785,4.56128,0
1613596920785,0.59123784,5.700012,2.4525576,0
1613596920833,0.3930065,5.9059043,4.2385554,0
1613596920884,1.3391544,7.1709466,4.2031226,0
1613596920931,1.480885,8.308622,6.873979,0
1613596920980,1.0489895,9.454917,7.4715457,0
1613596921030,0.50696564,10.233478,7.358545,0
1613596921078,0.24840295,8.88991,8.664766,0
1613596921126,0.4993044,8.5633545,6.575196,0
1613596921173,1.8141437,6.7620344,6.514864,0
1613596921224,1.15433,5.581265,4.308463,0
1613596921272,0.0032472406,5.218319,4.980726,0
1613596921321,-0.06282989,5.935591,3.5155377,0
1613596921369,-0.16529731,7.487924,5.0793624,0
1613596921421,0.4609989,8.302876,6.482305,0
1613596921465,0.7693588,8.945453,7.8325763,0
1613596921514,0.30777657,9.303609,8.52112,0
1613596921564,2.2355049,9.674216,7.189043,0
1613596921613,2.5812128,8.3498,8.513459,0
1613596921663,1.6896504,6.918129,5.7602444,0
1613596921707,1.6216581,5.827378,5.2498226,0
1613596921759,1.0049382,5.709588,3.7750578,0
1613596921807,0.28287795,6.041889,3.8162363,0
1613596921856,0.6372046,7.2992697,4.7757907,0
1613596921903,0.84788525,8.509727,6.4574056,0
1613596921954,0.6649761,9.0843115,7.7032948,0
1613596922002,-0.15380566,10.274657,6.4832625,0
1613596922050,0.2962849,9.13315,8.906091,0
1613596922098,0.29436964,8.774993,6.1557493,0
1613596922146,1.4914191,6.7572465,5.7219386,0
1613596922192,0.98674303,5.0708427,5.068828,0
1613596922244,0.37385368,5.3341937,4.838995,0
1613596922293,-0.24573907,5.7794957,3.7865496,0
1613596922343,-0.06474517,7.360559,4.8332496,0
1613596922388,0.8057492,8.218605,6.7130957,0
1613596922438,2.349464,8.974182,7.422706,0
1613596922486,1.4990802,9.314144,7.782779,0
1613596922535,2.5591872,9.275838,7.1804233,0
1613596922582,2.073664,7.942804,8.441635,0
1613596922634,1.7969062,6.740967,5.828237,0
1613596922680,0.6870019,5.664579,5.6989555,0
1613596922731,0.82394433,5.8570647,5.2957892,0
1613596922780,0.70423937,6.5369887,4.1351304,0
1613596922831,0.22446194,7.1795654,6.552213,0
1613596922876,1.0738882,8.311495,6.480389,0
1613596922927,1.3286204,8.800849,8.252023,0
1613596922973,-0.29840922,9.294991,6.443042,0
1613596923021,-0.09826254,8.993336,8.09114,0
1613596923072,-0.3731051,8.162104,6.740867,0
1613596923121,1.5450469,7.2600064,7.3882313,0
1613596923168,1.7873296,5.5515776,5.4279437,0
1613596923218,0.83830893,5.350474,4.5957546,0
1613596923267,0.293412,5.166607,4.2232327,0
1613596923315,0.31831062,6.434521,4.2031226,0
1613596923363,0.46291417,7.4371696,6.4420843,0
1613596923412,1.5622842,8.670609,6.976447,0
1613596923463,0.893852,9.231787,8.567087,0
1613596923510,1.3726718,9.459705,7.3757825,0
1613596923557,2.020036,7.9820676,9.384911,0
1613596923607,1.5507928,6.6796775,6.638399,0
1613596923653,1.501953,5.8570647,6.211293,0
1613596923704,1.395655,5.8427,5.584039,0
1613596923753,0.68795943,6.0122023,4.2222753,0
1613596923803,0.49164337,6.7352204,5.8579235,0
1613596923850,1.4272573,7.704352,6.4037776,0
1613596923900,1.5814372,8.403429,8.532612,0
1613596923948,0.40162525,8.699339,7.4926143,0
1613596923996,-0.12794939,8.860222,7.630514,0
1613596924045,-1.5012044,7.89971,6.592433,0
1613596924094,0.7913845,7.6976485,7.520386,0
1613596924143,2.3791509,6.1951118,7.122966,0
1613596924191,1.0145147,5.506569,4.0939517,0
1613596924236,-0.15667857,5.394525,4.789198,0
1613596924285,0.11241814,6.5350738,4.1945043,0
1613596924337,0.14210495,7.511866,5.6635227,0
1613596924387,1.0662272,8.196579,7.0463543,0
1613596924433,1.2663739,8.340224,8.559424,0
1613596924482,0.48206696,9.120701,7.110516,0
1613596924531,1.4349183,8.821917,6.3415318,0
1613596924582,0.31831062,7.3777966,8.283626,0
1613596924630,0.7722317,6.6997876,7.4677157,0
1613596924679,0.6506115,5.8130136,6.5895605,0
1613596924726,0.3202259,5.928888,3.369976,0
1613596924773,0.63241637,6.177874,4.436786,0
1613596924825,1.5124872,7.241812,5.019989,0
1613596924871,1.528767,7.990684,7.2311788,0
1613596924921,1.0691001,8.571973,6.9189887,0
1613596924968,0.33937868,9.449171,7.3020444,0
1613596925018,-0.37693563,8.393852,8.188819,0
1613596925066,-0.25052723,7.841294,7.0339055,0
1613596925116,0.4868552,6.5772095,6.86536,0
1613596925163,0.47344822,5.8896246,5.471037,0
1613596925211,0.19669041,5.6799016,5.4423084,0
1613596925262,-0.030270152,6.18362,4.841868,0
1613596925311,-0.23137447,6.989952,5.19428,0
1613596925359,0.97525126,7.770428,7.5883784,0
1613596925407,1.8227623,8.336394,8.179243,0
1613596925455,0.12103691,8.917681,7.7138286,0
1613596925504,1.8965005,8.38715,9.182849,0
1613596925552,1.1208125,7.470688,8.035597,0
1613596925599,0.55101705,6.6748886,6.5809417,0
1613596925650,1.3209592,5.938464,6.8193936,0
1613596925697,1.1600758,6.0610423,3.9455175,0
1613596925748,0.021442384,6.0313554,4.9835987,0
1613596925797,0.8067067,6.962181,4.9587,0
1613596925845,1.0183451,7.6085877,7.043482,0
1613596925894,1.1859319,8.087407,7.2235174,0
1613596925943,0.5366524,8.861181,7.0319896,0
1613596925991,-0.22945918,8.711789,7.870882,0
1613596926040,0.16700359,8.144866,6.956336,0
1613596926088,0.72722274,7.1853104,7.5510306,0
1613596926138,0.798088,5.7804537,6.497627,0
1613596926184,-0.15093276,5.4864583,4.361133,0
1613596926234,-0.40662247,5.840785,5.9996543,0
1613596926283,0.4408885,7.011978,4.4568973,0
1613596926330,0.2886238,7.5396376,6.7111807,0
1613596926381,1.6350648,8.024203,7.8297033,0
1613596926429,0.88906366,8.266486,7.9446197,0
1613596926478,0.88523316,8.67061,7.591251,0
1613596926525,2.4442704,7.5396376,10.481408,0
1613596926576,1.6848623,6.8376875,6.252471,0
1613596926623,0.38630304,5.72108,6.258217,0
1613596926672,1.236687,6.088814,5.4576306,0
1613596926719,0.29341197,6.010287,5.078405,0
1613596926766,-0.01015973,5.9681506,5.525623,0
1613596926819,0.38247246,6.5580573,5.079363,0
1613596926870,0.5845344,7.704352,8.586239,0
1613596926912,0.7511637,9.23466,7.3537564,0
1613596926960,0.33075994,9.216465,8.625503,0
1613596927013,0.011865986,8.22435,8.342999,0
1613596927062,0.044425733,7.300227,8.0030365,0
1613596927111,1.2108307,6.201815,6.839504,0
1613596927157,0.94460684,5.6990542,4.8332496,0
1613596927206,0.19860567,5.3504734,4.998921,0
1613596927255,0.46482947,5.9068623,3.7760153,0
1613596927305,-0.14039871,5.96049,5.3264337,0
1613596927354,0.9647172,6.9708,6.60584,0
1613596927402,1.5402586,8.197536,7.5701823,0
1613596927449,1.717422,9.435764,9.193382,0
1613596927500,4.0368247,9.7422085,9.50653,0
1613596927547,2.997786,8.099857,8.794047,0
1613596927597,1.6455991,6.596362,6.6182895,0
1613596927645,2.0832405,5.9135656,5.974756,0
1613596927693,0.7186039,5.5917983,3.4935117,0
1613596927745,-0.49472535,5.4424067,4.429126,0
1613596927788,0.636247,6.563803,4.294099,0
1613596927839,1.1428382,7.621037,6.702561,0
1613596927891,1.2433904,8.455141,7.670735,0
1613596927937,0.57591563,9.2155075,6.770554,0
1613596927986,0.12678272,8.778824,8.754785,0
1613596928034,0.16796121,8.626559,6.4832625,0
1613596928083,1.082507,7.3069305,7.4734616,0
1613596928131,1.3592649,5.8350387,5.6721416,0
1613596928181,0.8928943,5.580307,5.4078336,0
1613596928229,0.1334862,5.604248,4.839953,0
1613596928279,-0.026439592,6.582956,4.440617,0
1613596928326,0.15168135,7.704352,6.4832616,0
1613596928373,1.2041272,8.164977,7.7032948,0
1613596928424,0.5807038,8.466633,8.471322,0
1613596928472,0.51941496,8.82862,7.27523,0
1613596928521,1.8390422,8.0663395,8.530696,0
1613596928568,1.0614389,7.416102,6.6010528,0
1613596928619,1.1610334,6.2343745,6.966871,0
1613596928662,1.727956,5.9576173,5.5294538,0
1613596928710,0.9302423,6.120415,4.3228273,0
1613596928763,0.49451625,6.507302,5.2000256,0
1613596928808,1.2663738,7.3701353,6.579984,0
1613596928859,1.0691001,7.9954743,7.3336463,0
1613596928906,0.32118356,8.836282,6.959209,0
1613596928958,0.41694748,9.075691,7.676481,0
1613596929005,0.40545583,8.130502,8.275006,0
1613596929053,-0.4937677,7.6296554,6.5570006,0
1613596929103,0.36523497,6.041889,6.2907767,0
1613596929151,0.7664859,5.714377,5.233543,0
1613596929200,-0.317562,5.559239,5.468164,0
1613596929248,-0.22562863,6.3291817,4.7441893,0
1613596929296,0.2445724,7.6133757,5.2967467,0
1613596929346,0.5040927,8.120926,7.63243,0
1613596929394,1.5000378,8.615067,7.604658,0
1613596929443,0.5040927,8.610279,8.444509,0
1613596929491,1.7222102,8.675399,7.3441806,0
1613596929540,1.3889517,7.710097,7.016668,0
1613596929589,1.0662272,6.7246857,5.748753,0
1613596929637,0.9455645,5.6454263,6.2132077,0
1613596929686,0.6314588,5.89154,5.16172,0
1613596929735,0.26276752,6.1501026,4.6733236,0
1613596929784,0.54718643,7.1211486,5.7477946,0
1613596929832,0.86991096,7.8355474,7.3221545,0
1613596929879,0.78180814,8.448438,7.366206,0
1613596929927,-0.5608024,9.275838,5.67693,0
1613596929979,0.2982002,8.443649,9.277655,0
1613596930027,0.25797933,7.69669,6.9055815,0
1613596930076,0.04921393,7.004317,7.392062,0
1613596930123,1.0595237,5.9355917,7.1267962,0
1613596930174,0.33937868,5.818759,4.9424205,0
1613596930225,-0.9275784,5.621485,5.346544,0
1613596930272,0.047298666,6.8194923,4.545,0
1613596930320,0.20243624,7.720631,6.6958585,0
1613596930370,1.1160244,8.157315,7.7875667,0
1613596930417,0.46482953,8.52026,7.909187,0
1613596930465,0.40162528,8.598787,7.639133,0
1613596930513,1.6752858,7.748402,9.282443,0
1613596930565,1.199339,7.2169127,6.9898534,0
1613596930611,1.2242377,6.1635094,6.6824512,0
1613596930662,1.2318988,5.6262736,5.472953,0
1613596930709,0.40737113,5.778538,4.189716,0
1613596930756,-0.043677106,6.414411,5.155974,0
1613596930804,0.5941108,7.475476,6.470813,0
1613596930855,0.74446017,8.212859,7.974307,0
1613596930904,0.21201266,8.586338,7.060718,0
1613596930953,-0.23616263,9.171455,6.4191,0
1613596931001,-0.22562863,7.836506,8.197437,0
1613596931049,-0.8394756,7.545384,6.468898,0
1613596931099,0.46866006,6.2899175,6.6565948,0
1613596931148,0.77223176,5.725868,5.532326,0
1613596931197,0.14402023,5.7967334,5.519877,0
1613596931243,-0.22562863,6.381851,5.289086,0
1613596931293,0.24074182,7.4151444,5.6951246,0
1613596931341,0.962802,8.109433,7.0224133,0
1613596931391,1.4531134,8.172638,7.773203,0
1613596931437,0.4638718,8.359377,7.5290046,0
1613596931488,1.1562451,8.201367,7.7665,0
1613596931535,1.9395944,7.3845,8.678172,0
1613596931586,1.865856,6.625092,5.589784,0
1613596931634,1.6829469,5.873345,8.116038,0
1613596931684,1.2749925,6.0380588,4.8974113,0
1613596931729,-0.06953338,6.0179486,5.333137,0
1613596931779,0.33459046,6.6471176,5.3455863,0
1613596931831,0.609433,7.2580914,6.4258037,0
1613596931878,1.2146614,8.170723,8.369812,0
1613596931926,0.69849354,9.293076,6.3281245,0
1613596931974,0.14402023,8.922469,8.999939,0
1613596932023,-0.10783895,8.086451,6.959209,0
1613596932072,-0.049422942,7.330872,6.7044773,0
1613596932121,1.0930411,5.846531,6.740867,0
1613596932166,0.90630126,5.5343404,4.3151665,0
1613596932215,-0.4363093,5.2547097,5.23067,0
1613596932269,0.11912162,6.428776,3.9847806,0
1613596932313,0.39587945,7.474518,6.1126556,0
1613596932365,1.2050849,8.06251,8.401416,0
1613596932413,1.6178275,8.499193,7.994417,0
1613596932463,0.24553001,8.609322,7.5424123,0
1613596932510,1.6858199,8.1937065,8.424398,0
1613596932559,1.0987868,7.652638,7.047312,0
1613596932608,0.9560985,6.505387,7.030074,0
1613596932654,1.4780121,6.1347804,5.543818,0
1613596932706,0.8450123,6.08211,4.840911,0
1613596932752,0.04634101,6.0667877,5.1119227,0
1613596932801,0.726265,6.9391975,6.3913283,0
1613596932849,1.0997446,7.6152906,7.2110686,0
1613596932899,0.6630609,8.321072,7.336519,0
1613596932948,0.19956332,9.128361,6.406651,0
1613596932997,0.6142212,8.536541,8.76436,0
1613596933044,-0.17870428,7.762767,6.599137,0
1613596933094,0.6237976,7.056987,6.5445514,0
1613596933143,1.3420272,5.903989,6.025511,0
1613596933192,0.44567668,5.813971,4.973065,0
1613596933239,-0.51962394,5.7296987,5.7133207,0
1613596933289,-0.08868616,6.790763,4.9989214,0
1613596933337,0.34703982,7.4783483,6.4995427,0
1613596933381,1.4397066,8.119967,7.194788,0
1613596933433,0.71381575,8.409174,7.2417135,0
1613596933479,0.798088,8.646669,7.0674224,0
1613596933531,2.2048604,8.191791,7.660201,0
1613596933580,1.374587,7.154667,7.2283063,0
1613596933630,0.88619083,6.35791,6.774385,0
1613596933680,1.2194494,6.2429934,6.8280125,0
1613596933727,0.9407763,6.318647,5.1732116,0
1613596933774,0.23403834,6.40675,5.1368213,0
1613596933825,0.4485496,6.986122,5.997739,0
1613596933870,0.6218823,7.646893,6.902708,0
1613596933921,0.40545583,8.327776,7.6678624,0
1613596933968,-0.26106128,9.053665,6.4401684,0
1613596934018,-0.35490993,8.027077,8.600604,0
1613596934066,-0.61538786,7.654554,6.8031135,0
1613596934116,1.1265584,7.055072,7.8718395,0
1613596934164,1.6666671,6.2611885,6.7303333,0
1613596934213,0.14785078,5.752682,4.6991796,0
1613596934262,-0.39130026,5.6760707,4.8753858,0
1613596934311,-0.13177994,6.83673,4.5545764,0
1613596934358,-0.42960584,7.5195265,6.101164,0
1613596934409,0.8335207,8.090281,7.483038,0
1613596934454,0.24361476,8.864054,7.4169607,0
1613596934505,1.1658217,8.928215,8.892684,0
1613596934553,2.6894262,8.144866,10.473746,0
1613596934601,1.714549,7.264795,5.4652915,0
1613596934650,1.0298369,5.6387234,6.6154165,0
1613596934700,1.3238323,5.885794,3.8985932,0
1613596934744,0.036764637,5.7737503,4.5842633,0
1613596934792,0.035806973,6.5475225,4.470304,0
1613596934845,0.7042393,7.6334863,6.1749024,0
1613596934893,0.71381575,8.145824,8.0423,0
1613596934942,0.269471,9.226998,7.330774,0
1613596934991,0.38821828,9.444383,8.171581,0
1613596935040,0.027188215,8.254037,8.11125,0
1613596935088,0.26276755,7.9016256,6.8950477,0
1613596935138,1.366926,6.1548905,6.970701,0
1613596935185,1.1782709,5.4902887,4.7135444,0
1613596935234,-0.7130671,5.0660543,4.265369,0
1613596935283,-0.74754214,6.0754066,4.477008,0
1613596935330,0.06166324,7.596138,5.54286,0
1613596935380,0.94747967,8.087408,7.385359,0
1613596935428,1.2539244,8.63039,7.727236,0
1613596935478,0.37193844,8.7462635,7.382486,0
1613596935523,1.714549,8.473337,8.969295,0
1613596935574,1.071973,7.7196736,7.504106,0
1613596935621,1.4291725,6.5647597,6.8136477,0
1613596935672,1.7289135,6.1137123,6.582857,0
1613596935717,0.94173396,6.061042,4.625442,0
1613596935767,0.39204887,6.0916862,4.7652564,0
1613596935816,0.8210714,6.9660115,5.4834867,0
1613596935865,1.3219168,7.5865617,7.308748,0
1613596935916,1.181144,8.154442,7.937917,0
1613596935964,0.2665981,9.103464,6.1327662,0
1613596936011,0.29245436,8.604533,8.895556,0
1613596936063,0.008035428,7.942804,7.0396514,0
1613596936108,0.7837234,7.026343,6.7016044,0
1613596936158,1.4990802,6.0007105,6.0159335,0
1613596936203,0.93790346,5.872387,5.360909,0
1613596936254,-0.19211122,5.754597,5.064998,0
1613596936306,0.2598946,6.806085,4.834207,0
1613596936352,0.48206696,7.5540023,6.265878,0
1613596936400,1.0652694,8.086451,7.130627,0
1613596936450,0.59506845,8.301919,7.8555593,0
1613596936497,0.6735949,8.684975,7.9340863,0
1613596936548,1.3027642,8.492489,7.571141,0
1613596936595,0.9924889,7.8250146,7.468673,0
1613596936645,1.2405175,6.66244,7.160313,0
1613596936693,0.636247,5.730656,4.4578547,0
1613596936742,-0.23807794,5.2671585,3.6160898,0
1613596936788,0.028145865,5.7354445,3.9100847,0
1613596936841,0.8574617,6.984206,5.7966347,0
1613596936888,1.2462633,8.157315,7.6056156,0
1613596936938,1.4071468,9.464493,8.182115,0
1613596936983,0.47727874,10.479591,8.209887,0
1613596937035,-0.12794939,9.131235,9.063144,0
1613596937082,-0.6632699,8.433117,5.893356,0
1613596937132,1.2481787,7.050284,7.5663533,0
1613596937179,1.8945854,5.4644322,5.55914,0
1613596937229,0.26564047,4.716516,3.9196615,0
1613596937277,-0.50908995,5.233641,4.02979,0
1613596937328,-0.36352873,6.754373,4.245259,0
1613596937374,-0.6067691,7.752234,6.2783275,0
1613596937423,0.869911,8.635178,7.286722,0
1613596937473,0.8277748,9.174328,8.702113,0
1613596937521,0.8067067,9.212635,7.483038,0
1613596937568,1.3075523,8.32969,7.984842,0
1613596937617,1.7289138,7.77809,7.261823,0
1613596937666,1.9635354,6.3454604,6.4516597,0
1613596937713,1.2520093,5.974854,4.6790695,0
1613596937764,0.12965564,5.5324254,3.9799924,0
1613596937813,0.27330157,6.239163,3.999145,0
1613596937858,0.40928638,7.2571335,5.947942,0
1613596937911,0.47344822,8.2492485,7.342265,0
1613596937957,0.57016975,9.061326,8.0423,0
1613596938008,-0.15572092,10.095577,6.8337584,0
1613596938054,0.44184613,8.90619,9.85607,0
1613596938104,0.36427733,8.302877,7.4035544,0
1613596938154,0.9398186,6.620304,7.045397,0
1613596938198,1.0039805,5.618613,5.807169,0
1613596938247,-0.44397044,5.265244,4.032663,0
1613596938299,-0.73988104,5.529552,4.817927,0
1613596938347,-0.028354872,6.90568,3.920619,0
1613596938396,-0.33479953,7.624867,5.9048476,0
1613596938443,0.26372516,8.185087,7.002303,0
1613596938491,0.808622,8.894698,8.926202,0
1613596938541,1.6628366,9.250939,7.8038473,0
1613596938590,1.8265929,8.696466,8.756699,0
1613596938638,1.199339,7.849913,6.1423426,0
1613596938685,0.95897144,6.1548905,6.514864,0
1613596938737,0.8919366,6.002626,5.5677586,0
1613596938786,-0.21222165,5.5736036,4.160986,0
1613596938835,-0.29457864,5.9394217,4.8160124,0
1613596938882,0.6506115,7.2427697,4.8246307,0
1613596938929,0.33075994,8.051018,7.188085,0
1613596938981,0.7664859,8.76829,7.411215,0
1613596939029,-0.375978,9.107294,7.8632207,0
1613596939078,-0.023566674,8.451311,8.851504,0
1613596939124,0.51845723,8.526007,6.3453617,0
1613596939171,1.539301,6.8932304,6.4191008,0
1613596939221,1.3707564,5.7249107,4.980726,0
1613596939270,-0.12794939,5.325575,5.917297,0
1613596939322,-0.36352873,5.8254623,4.3534718,0
1613596939369,-0.40183425,6.780229,5.3427134,0
1613596939417,0.53569484,7.711055,6.274497,0
1613596939466,1.4866309,8.357462,7.500275,0
1613596939510,0.7463755,9.023979,8.179243,0
1613596939561,1.6666671,8.564312,9.746898,0
1613596939611,0.80096096,7.744572,8.746165,0
1613596939660,2.3542523,7.0512414,7.8862042,0
1613596939706,2.1244187,5.642554,5.777482,0
1613596939759,0.32788703,5.3274903,4.1159773,0
1613596939804,0.39204887,5.492204,5.6022344,0
1613596939854,0.73871434,6.2506547,4.760469,0
1613596939904,0.34991273,6.9976134,7.508894,0
1613596939951,1.0336674,7.6555114,7.641048,0
1613596939999,-0.10496602,8.22435,7.860348,0
1613596940049,0.47919405,8.216689,9.718169,0
1613596940098,1.0173875,7.838421,7.881416,0
1613596940147,0.20243624,6.730432,7.5031486,0
1613596940196,0.44376138,5.5487046,6.714053,0
1613596940243,-0.25723073,5.3351507,5.7056594,0
1613596940290,-0.11454243,5.6933084,5.7679057,0
1613596940340,0.3106495,6.515921,4.7738757,0
1613596940388,-0.039846543,7.206379,6.0149765,0
1613596940438,0.8565041,8.045272,7.132542,0
1613596940487,1.2778655,8.222435,8.178285,0
1613596940536,1.3104253,8.899487,8.126572,0
1613596940586,1.693481,7.7407417,9.365757,0
1613596940634,1.2386023,7.416102,8.067199,0
1613596940682,1.8984158,6.416327,8.122742,0
1613596940731,0.81628317,5.8082256,5.69321,0
1613596940779,-0.19306888,5.4653897,5.436563,0
1613596940827,-0.066660434,5.3150406,4.302717,0
1613596948919,2.6482477,5.8465304,6.202674,1
1613596948957,4.1306734,3.6257648,5.732473,1
1613596949007,3.8644497,3.7100372,7.3135357,1
1613596949055,2.3303113,6.020821,9.301597,1
1613596949105,0.3843878,7.3749237,9.534303,1
1613596949153,-0.54835314,6.3655715,8.899386,1
1613596949202,-1.1095297,5.578392,5.2479076,1
1613596949251,-3.6961143,4.9042134,7.7961864,1
1613596949299,-2.2883842,6.5752935,6.510076,1
1613596949348,-2.9874609,5.706715,6.848123,1
1613596949396,-3.1990993,7.154667,7.25512,1
1613596949447,-4.6010833,10.170273,18.742004,1
1613596949496,-2.8878663,9.363941,8.746165,1
1613596949545,-0.5148358,5.0536056,8.024105,1
1613596949595,2.328396,2.1979244,1.7774218,1
1613596949640,2.2738106,1.0305618,3.8325162,1
1613596949689,2.7353926,1.436601,1.973738,1
1613596949741,0.96375966,2.8644414,9.302554,1
1613596949789,2.3140314,11.800176,11.474479,1
1613596949838,-0.68050736,11.887321,8.385135,1
1613596949884,1.8352116,9.805412,11.793373,1
